date,Number of Private Establishments for All Industries,msa_state,city,county,state,title,id,frequency,seasonal_adjustment
1995-01-01,6476,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1995-04-01,6498,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1995-07-01,6487,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1995-10-01,6508,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1996-01-01,6509,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1996-04-01,6545,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1996-07-01,6649,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1996-10-01,6599,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1997-01-01,6593,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1997-04-01,6636,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1997-07-01,6667,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1997-10-01,6652,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1998-01-01,6649,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1998-04-01,6661,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1998-07-01,6673,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1998-10-01,6697,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1999-01-01,6743,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1999-04-01,6753,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1999-07-01,6741,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
1999-10-01,6727,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2000-01-01,6723,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2000-04-01,6756,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2000-07-01,6823,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2000-10-01,6853,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2001-01-01,6905,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2001-04-01,6997,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2001-07-01,7122,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2001-10-01,7168,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2002-01-01,7111,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2002-04-01,7151,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2002-07-01,7181,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2002-10-01,7240,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2003-01-01,7177,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2003-04-01,7250,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2003-07-01,7251,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2003-10-01,7282,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2004-01-01,7427,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2004-04-01,7466,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2004-07-01,7549,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2004-10-01,7565,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2005-01-01,7634,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2005-04-01,7736,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2005-07-01,7764,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2005-10-01,7805,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2006-01-01,7901,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2006-04-01,7943,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2006-07-01,7951,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2006-10-01,7973,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2007-01-01,7999,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2007-04-01,8013,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2007-07-01,8066,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2007-10-01,8031,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2008-01-01,8034,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2008-04-01,8012,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2008-07-01,8032,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2008-10-01,7964,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2009-01-01,7950,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2009-04-01,7914,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2009-07-01,7901,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2009-10-01,7856,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2010-01-01,7819,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2010-04-01,7844,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2010-07-01,7835,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2010-10-01,7853,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2011-01-01,7809,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2011-04-01,7879,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2011-07-01,7896,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2011-10-01,7906,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2012-01-01,7921,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2012-04-01,7963,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2012-07-01,7949,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2012-10-01,7955,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2013-01-01,7974,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2013-04-01,8056,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2013-07-01,8082,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2013-10-01,8032,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2014-01-01,8015,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2014-04-01,8092,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2014-07-01,8094,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2014-10-01,8087,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2015-01-01,7993,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2015-04-01,8044,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2015-07-01,8094,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2015-10-01,8139,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
2016-01-01,7960,NY,New York,Dutchess County,NY,"Number of Private Establishments for All Industries in Dutchess County, NY",ENU3602720510,Quarterly,Not Seasonally Adjusted
